npsn,nama,jenjang,status,kabupaten,kecamatan,alamat_jalan,dusun,kode_pos,telepon,email,website,akreditasi,jml_siswa,jml_siswa_l,jml_siswa_p,jml_rombel
20521460,SMAN 1 TEMPEH,SMA,NEGERI,Kab. Lumajang,Kec. Tempeh,"JL. SOEKARNO HATTA, NO.130",Tempeh Tengah,67371,0334520670,smantempeh1@gmail.com,http://www.sman1tempeh.sch.id,A,953,346,607,27
20540104,SMKS SENOPATI SEDATI,SMK,SWASTA,Kab. Sidoarjo,Kec. Sedati,JL. SENOPATI NO. 2 SEDATI,-,61253,0318915186,smk.senopati@gmail.com,http://smk-senopati.sch.id,A,953,667,286,29
20509375,SMP NEGERI 1 MAGETAN,SMP,NEGERI,Kab. Magetan,Kec. Magetan,Jl. Kartini No.4 Magetan,Magetan,63314,0351895091,smpn1magetan.dinas@gmail.com,http://www.smpn1magetan.sch.id,A,952,419,533,30
20511015,SMKN 3 PACITAN,SMK,NEGERI,Kab. Pacitan,Kec. Pacitan,Jln. Letjend Suprapto No. 47 Pacitan,Ngampel,63515,0357881090,smkn3pct@gmail.com,http://www.smkn3-pacitan.sch.id,A,952,732,220,35
20503445,SMP NEGERI 2 JOMBANG,SMP,NEGERI,Kab. Jombang,Kec. Jombang,Jl. Bupati RAA. Soeroadiningrat No.10,JOMBATAN,61419,0321861519,smpn2_jbg@yahoo.co.id,http://smpn2jombang.sch.id,A,951,430,521,30
20502722,SMAN 1 GONDANG,SMA,NEGERI,Kab. Mojokerto,Kec. Gondang,JL. RAYA PUGERAN NO. 61,Pugeran,61372,0321510314,surat@sman1gomoker.sch.id,https://www.sman1gomoker.sch.id,A,951,344,607,27
20502653,SMPN 1 NGORO,SMP,NEGERI,Kab. Mojokerto,Kec. Ngoro,"Jl. Raya Jasem No. 3 Ngoro, Mojokerto",Jasem,61385,03216821437,smpn1ngoromjkt@gmail.com,http://www.smpn1ngoromjkt.sch.id,A,951,462,489,30
20534750,SMAN 3,SMA,NEGERI,Kota Mojokerto,Kec. Magersari,JL. PEMUDA NO. 33,GEDONGAN,61319,322235,sman3mojokerto@yahoo.co.id,http://www.sman3mojokerto.sch.id,A,951,351,600,27
20515488,SMPN 2 KAUMAN,SMP,NEGERI,Kab. Tulungagung,Kec. Kauman,Jl Srabah 36 Kauman Tulungagung,Karanganom,66261,327510,2kaumantulungagung@gmail.com,smpnegeri2kauman.sch.id,A,950,496,454,30
20525720,SMP NEGERI 1 SRONO,SMP,NEGERI,Kab. Banyuwangi,Kec. Srono,Jl. Raya Srono - Banyuwangi,Sukolilo,68471,082330780357,smp1srono@yahoo.co.id,http://smpn1srono.blogspot.com,A,949,485,464,27
20523826,SMAN 4 JEMBER,SMA,NEGERI,Kab. Jember,Kec. Kaliwates,JL. HAYAM WURUK 145 ,,68135,0331421819,admin@sman4jember.sch.id,http://sman4jember.sch.id,A,949,369,580,27
20509335,SMP NEGERI 4 MAGETAN,SMP,NEGERI,Kab. Magetan,Kec. Magetan,Jl. Mayjend. Sungkono No. 70 Magetan,Sukowinangun,63319,0351895314,smpn4_magetan@yahoo.co.id,http://https://www.smpn4magetan.sch.id,A,949,459,490,30
20501736,SMP NEGERI 1 WARU,SMP,NEGERI,Kab. Sidoarjo,Kec. Waru,Jl. Kepuh Kiriman,kepuh kiriman,61256,0318665047,smpnwaru1@gmail.com,http://www.smpn1warusda.sch.id,A,949,475,474,30
20504488,SMA NEGERI 1 KALITIDU BOJONEGORO,SMA,NEGERI,Kab. Bojonegoro,Kec. Kalitidu,JL. RAYA NGASEM NO. 458 KALITIDU,Jetis,62152,0353511490,sman1kalitidu@gmail.com,https://smankalitidu.sch.id,A,948,315,633,27
20520821,SMAN 1 LUMAJANG,SMA,NEGERI,Kab. Lumajang,Kec. Lumajang,JL. JEND. A. YANI NO. 7 LUMAJANG,Kepuharjo,67316,0334881747,smasalmj@yahoo.com,http://www.sman1lmj.sch.id,A,948,449,499,27
20509366,SMP NEGERI 1 KAWEDANAN,SMP,NEGERI,Kab. Magetan,Kec. Kawedanan,Jln. A. Yani Kawedanan,Purwosari,63382,0351439201,smpn1kwdn@gmail.com,http://www.smpnsatukawedanan.sch.id,A,948,396,552,30
20517491,SMP NEGERI 1 WAGIR,SMP,NEGERI,Kab. Malang,Kec. Wagir,JL. RAYA WAGIR NO. 71  RT. 8 RW. 1 ,Lemah Duwur,65158,0341801821,smpn1wagir@yahoo.co.id,http://,A,948,443,505,30
20505120,UPT SMP NEGERI 1 PLUMPANG,SMP,NEGERI,Kab. Tuban,Kec. Plumpang,Jl. Raya Plumpang No. 27,Ngrayung,62382,0356811759,smpn_1plp@yahoo.co.id,http://s.id/smpnegeri1plumpang,A,948,454,494,30
20503463,SMP NEGERI 1 PLOSO,SMP,NEGERI,Kab. Jombang,Kec. Ploso,Jl. Dr. Soetomo No. 99 Ploso,PLOSO,61453,888713,smpn1ploso@gmail.com,http://,A,947,464,483,30
69765029,SMK NEGERI 1 PURWOASRI KABUPATEN KEDIRI,SMK,NEGERI,Kab. Kediri,Kec. Purwoasri,Desa Mranggen Kec. Purwoasri Kab. Kediri,Mranggen,64154,03543881038,smkn1purwoasri.kediri@gmail.com,https://www.smkn1purwoasri-kediri.sch.id,A,947,597,350,28
20511942,UPTD SMPN 1 Kunjang,SMP,NEGERI,Kab. Kediri,Kec. Kunjang,Jl. Raya Kunjang Bogo,KAPAS,64156,0354529727,smpn1kunjangkabkediri@gmail.com,http://www.smpn1kunjangkediri.sch.id,A,947,479,468,27
20507760,SMPN 1 BALEREJO,SMP,NEGERI,Kab. Madiun,Kec. Balerejo,Jl. Raya Balerejo,Balerejo,63152,0351383795,smpnegerisatubalerejo@yahoo.com,http://,A,947,500,447,30
20502644,SMPN 1 DLANGGU,SMP,NEGERI,Kab. Mojokerto,Kec. Dlanggu,Jln Raya Pacet KM 20,Segunung,61371,0321510436,info@smpn1dlanggu.sch.id,http://www.smpn1dlanggu.sch.id,A,947,450,497,30
20511011,SMAN 1 PACITAN,SMA,NEGERI,Kab. Pacitan,Kec. Pacitan,JL. LETJEND. SUPRAPTO NO. 49,Ngampel,63515,0357881086,sekolah@sman1-pacitan.sch.id,http://www.sman1-pacitan.sch.id,A,947,365,582,27
20551717,UPT SMP NEGERI 1 KESAMBEN,SMP,NEGERI,Kab. Blitar,Kec. Kesamben,Jl. Ki Hajar Dewantara No. 01,Brongkos,66191,0342331066,smpn1kesambenblitar@gmail.com,http://www.smpnegeri1kesamben.sch.id,A,946,450,496,30
20541228,SMA NEGERI 1 BAURENO BOJONEGORO,SMA,NEGERI,Kab. Bojonegoro,Kec. Baureno,JL. Ahmad Yani No. 554B,Plumbungan,62192,0322455844,sman1baureno@gmail.com,http://www.sman1baureno.sch.id,A,946,355,591,27
69965163,SMP QUEEN AL FALAH,SMP,SWASTA,Kab. Kediri,Kec. Mojo,Ds. Ploso RT. 2 / RW. 3 Kec. Mojo ,Ploso,64162,03547474099,smpqueen1alfalah@gmail.com,http://smpqueenalfalah.sch.id,A,946,592,354,30
20511897,UPTD SMPN 1 Kras,SMP,NEGERI,Kab. Kediri,Kec. Kras,Jl. Raya No. 04 Kras,Purwodadi,64172,0354479732,smp1kras@yahoo.co.id,http://www.smpn1kras.com,A,946,482,464,30
20501768,SMP NEGERI 1 BALONGBENDO,SMP,NEGERI,Kab. Sidoarjo,Kec. Balong Bendo,Jl. Raya Balongbendo,KUPANG,61263,0318972609,smpn1blb@yahoo.co.id,http://,A,946,485,461,30
20536839,SMP NEGERI 01 BATU,SMP,NEGERI,Kota Batu,Kec. Batu,Jl. KH. Agus Salim 55,Sisir,65314,0341591311,smpn1bt@gmail.com,http://smp01batu.sch.id//,A,946,439,507,30
20521458,SMAN 1 PASIRIAN,SMA,NEGERI,Kab. Lumajang,Kec. Pasirian,JL. RAYA CONDRO NO. 333,Kebonan,67372,571467,smanpasirian@ymail.com,http://smanpas.sch.id,A,945,395,550,27
20552007,SMAN 1 PACET,SMA,NEGERI,Kab. Mojokerto,Kec. Pacet,JL. RAYA PANDAN,PANDANARUM,61374,0321599828,sman1pacet@ymail.com,http://sman1pacetmojokerto.sch.id,A,945,354,591,27
20504429,SMP NEGERI 1 BAURENO,SMP,NEGERI,Kab. Bojonegoro,Kec. Baureno,Jl. Raya No. 292 Baureno,PASINAN,62192,0322451726,smpnegeri1baureno@gmail.com,http://smpnegeri1baureno292.sch.id,A,944,446,498,30
20501740,SMP NEGERI 2 SEDATI,SMP,NEGERI,Kab. Sidoarjo,Kec. Sedati,Jl. Raya Cemandi,CEMANDI,61253,0318910754,smpnsedati2@gmail.com,http://www.smpn2sedati.sch.id,A,943,478,465,30
20536840,SMP NEGERI 02 BATU,SMP,NEGERI,Kota Batu,Kec. Batu,Sisir Batu,Jl Bromo 34 Kelurahan Sisir Kota Batu,65314,0341591560,kantor.smpn2batu@gmail.com,http://www.smpn2batu.sch.id,A,943,442,501,30
20536841,SMP NEGERI 03 BATU,SMP,NEGERI,Kota Batu,Kec. Junrejo,Jl. Ir Soekarno No 8,Beji,65326,0341592084,smp3batu@gmail.com,http://https://www.smpn03batu.sch.id/,A,942,501,441,30
20503435,SMK DIPONEGORO PLOSO,SMK,SWASTA,Kab. Jombang,Kec. Ploso,JL. REJOAGUNG  87 PLOSO,REJOAGUNG,61453,0321885975,smk.diponegoro.pls@gmail.com,http://smkdiponegoroploso.sch.id,B,940,909,31,29
20502637,SMPN 1 SOOKO,SMP,NEGERI,Kab. Mojokerto,Kec. Sooko,Jl. Wijaya Kusuma 77,Sooko,61361,0321323916,smpn1sooko_mojokerto@yahoo.co.id,http://smpn1sooko-mojokerto.sch.id/,A,940,403,537,30
69727424,SMK NEGERI 2 BAGOR NGANJUK,SMK,NEGERI,Kab. Nganjuk,Kec. Bagor,JL. RAYA SOLO NO. 146 ,Selolor,64461,0358324504,smkn2bagor@gmail.com,http://smkn2bagor.sch.id,A,940,538,402,29
69775579,SMAN 1 TULUNGAGUNG,SMA,NEGERI,Kab. Tulungagung,Kec. Tulungagung,JL. FATAHILLAH,KARANGDUREN,66214,03555250263,sman1tulungagung@gmail.com,http://www.sman1tulungagung.sch.id,A,940,395,545,27
20517507,SMP NEGERI 1 WAJAK,SMP,NEGERI,Kab. Malang,Kec. Wajak,JL. RAYA SUKOANYAR NO. 504 WAJAK,Krajan,65173,0341825210,smpn1wajak@gmail.com,http://smpn1wajak.sch.id,A,939,455,484,30
20577343,SMAS AR-ROHMAH PUTRI BOARDING SCHOOL DAU,SMA,SWASTA,Kab. Malang,Kec. Dau,JL. RAYA JAMBU 01 SEMANDING,Sumbersekar,65151,532088,smaarrohmahputri@gmail.com,http://www.arrohmah.co.id,A,938,0,938,28
20502725,SMAN 1 NGORO,SMA,NEGERI,Kab. Mojokerto,Kec. Ngoro,JL. CANDI JOLOTUNDO,KUTOGIRANG,61385,03216819922,sman1ngoro.mojokerto@gmail.com,http://sman1ngoro.sch.id,A,938,337,601,27
20519175,SMPN 1 SUKOREJO,SMP,NEGERI,Kab. Pasuruan,Kec. Sukorejo,Jl. Sumbergareng,Sumbergareng,67161,611772,smpn1sukorejo@yahoo.co.id,http://,A,938,439,499,27
20502720,SMAN 1 DAWARBLANDONG,SMA,NEGERI,Kab. Mojokerto,Kec. Dawar Blandong,JL. JON DJAROT  SUBIANTORO,Dawarblandong,61354,7922010,sman1dawarblandong@gmail.com,http://sman1dawarblandong.sch.id,A,937,382,555,27
20527197,SMP NEGERI 2 PAMEKASAN,SMP,NEGERI,Kab. Pamekasan,Kec. Pamekasan,Jl. Balai Kambang No. 16,,69313,0324322636,smp2pmk@yahoo.com,http://smpnegeri2pmk.blogspot.com,A,937,454,483,29
20501780,SMP NEGERI 1 GEDANGAN,SMP,NEGERI,Kab. Sidoarjo,Kec. Gedangan,Jalan Rajawali 53,Punggul,61254,0318912842,smpn1gedangan@gmail.com,http://smpn1gedangan.wordpress.com,A,937,491,446,27
20514430,UPT SMP NEGERI 2 WLINGI,SMP,NEGERI,Kab. Blitar,Kec. Wlingi,Jl Ki Hajar Dewantara No. 727,BABADAN,66184,0342691065,smpn2wlingiku@yahoo.com,http://,A,936,440,496,30
20503415,SMA NEGERI 1 JOMBANG,SMA,NEGERI,Kab. Jombang,Kec. Jombang,JL. BUPATI RAA. SOEROADININGRAT NO. 8 JOMBANG,,61411,861240,sman1jombang@gmail.com,http://www.sman1jombang.sch.id,A,936,371,565,27
20514472,UPT SMP NEGERI 1 GANDUSARI,SMP,NEGERI,Kab. Blitar,Kec. Gandusari,Jl. Kelud No. 32 RT. 01 RW. 01,Tegalrejo,66187,0342692089,sagansagandusari@gmail.com,http://www.sagansa.com,A,935,495,440,30
20538393,SMA NEGERI 1 GONDANG NGANJUK,SMA,NEGERI,Kab. Nganjuk,Kec. Gondang,JL. RAYA GONDANG NGANJUK,SAMBONG,64451,0358611341,sman1gondangngk@gmail.com,http://https://www.smago.sch.id,A,934,304,630,27
20522700,SMP NEGERI 1 SITUBONDO,SMP,NEGERI,Kab. Situbondo,Kec. Situbondo,Jl. PB Sudirman No.5 Situbondo,Patokan,68312,0338671550,info@smpn1situbondo.sch.id,http://www.smpn1situbondo.sch.id,A,934,472,462,29
20525853,SMAN 1 GAMBIRAN,SMA,NEGERI,Kab. Banyuwangi,Kec. Gambiran,JL.SRIWIJAYA NO.11,SUMBERJAYA,68486,082257039966,smangambiran@yahoo.co.id,http://www.sman1gambiran.sch.id,A,933,331,602,27
20570783,SMKN 1 DUDUKSAMPEYAN,SMK,NEGERI,Kab. Gresik,Kec. Duduk Sampeyan,JL. SUMARI ,-,61162,0313904392,smkn1duduksampeyan@yahoo.co.id,http://www.smkn1duduksampeyan.sch.id,A,932,622,310,27
20532238,SMAN 14 SURABAYA,SMA,NEGERI,Kota Surabaya,Kec. Rungkut,JL. PERUM YKP  TENGGILIS MEJOYO,-,60292,0318414451,info@sma14sby.sch.id,http://www.sma14sby.sch.id,A,932,426,506,27
20501769,SMP NEGERI 1 TANGGULANGIN,SMP,NEGERI,Kab. Sidoarjo,Kec. Tanggulangin,Jl. H. Umar No. 1 ,Kalisawah,61272,0318850200,smpn1_tanggulangin@ymail.com,http://smpn1tanggulangin.sch.id,A,930,489,441,27
20542507,SMAN 1 PANGGUL,SMA,NEGERI,Kab. Trenggalek,Kec. Panggul,JL. P.SUDIRMAN 87 PANGGUL,Krajan,66364,085234433333,sman.panggul87@gmail.com,http://,A,930,405,525,25
20532568,SMP NEGERI 9 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Tambaksari,Jln. Taman Potro Agung  No.1,Rangkah,60135,0313714196,info@smpn9-surabaya.sch.id,http://www.smpn9-surabaya.sch.id,A,929,495,434,27
20532547,SMP NEGERI 3 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Genteng,Jl. Praban No 3 Surabaya,Genteng,60275,0315341021,spega.surabaya@gmail.com,http://www.smpn3sby.sch.id,A,929,439,490,27
20531242,UPTD SMP NEGERI 1 BANGKALAN,SMP,NEGERI,Kab. Bangkalan,Kec. Bangkalan,Jl. Letnan Ramli No. 1B,,69111,0313095060,spensa.bangkalan@gmail.com,https://www.smpn1bangkalan.sch.id/,A,928,471,457,29
20541241,SMA NEGERI 1 KEDUNGADEM BOJONEGORO,SMA,NEGERI,Kab. Bojonegoro,Kec. Kedungadem,JL. RINGINANOM NO. 1 KEDUNGADEM,TEMPLEK GEMPOL,62195,0353351094,sman1kdg@gmail.com,http://www.smanesake.sch.id,A,928,369,559,26
20529925,SMP NEGERI 1 SUMENEP,SMP,NEGERI,Kab. Sumenep,Kec. Kota Sumenep,Jl.Payudan Barat No 7,Pangligur,69411,0328662170,smp1sumenep@gmail.com,http://www.smpn1sumenep.sch.id,A,928,469,459,30
20534121,SMAN 4 MADIUN,SMA,NEGERI,Kota Madiun,Kec. Taman,JL. SERAYU NO. 80 MADIUN,PANDEAN,63133,0351464537,sman4ae@gmail.com,http://smanegeri4madiun.sch.id/,A,928,408,520,26
20517479,SMP NEGERI 1 BULULAWANG,SMP,NEGERI,Kab. Malang,Kec. Bululawang,JL. SEMPALWADAK NO. 19,Bululawang,65171,0341833057,smpnbululawang01@gmail.com,http://www.smpn1bululawang.sch.co.id,A,927,466,461,30
20525862,SMAN 1 CLURING,SMA,NEGERI,Kab. Banyuwangi,Kec. Cluring,JL.HUZAINI  BENCULUK,KRAJAN,68482,0333397306,smaring96@yahoo.com,http://sman1cluring.sch.id,A,925,338,587,27
20533792,SMP NEGERI 19 MALANG,SMP,NEGERI,Kota Malang,Kec. Klojen,Jl. Belitung No. 1,,65117,0341324960,smpn19malang@yahoo.com,http://www.smpn19-mlg.sch.id,A,924,444,480,30
20511981,SMK BHAKTI MULIA PARE,SMK,SWASTA,Kab. Kediri,Kec. Pare,"JL. MATAHARI, PUHREJO, TULUNGREJO,  PARE",PUHREJO,64212,0354394183,smkbhaktimuliapare96@gmail.com,http://www.smkbmpare.sch.id,A,922,136,786,34
20519146,SMKN TUTUR PASURUAN,SMK,NEGERI,Kab. Pasuruan,Kec. Tutur,JL. RAYA TUTUR 14,Krajan II,67165,0343499603,smkntutur_pasuruan@yahoo.co.id,http://www.smkntutur-pasuruan.sch.id,A,922,502,420,27
20501782,SMP NEGERI 1 BUDURAN,SMP,NEGERI,Kab. Sidoarjo,Kec. Buduran,Jalan P. Bawean 425 Buduran,BINANGUN,61252,0318923383,smpn_1bdr@yahoo.co.id,http://www.smp1buduran.sch.id,A,922,432,490,27
20523830,SMAN UMBULSARI,SMA,NEGERI,Kab. Jember,Kec. Umbulsari,JL. PB. SUDIRMAN 129,GUNUNG LINCING,68166,0336321437,smanumbulsari@ymail.com,http://smanum.sch.id,A,921,390,531,27
20528625,UPTD SMPN 1 SAMPANG,SMP,NEGERI,Kab. Sampang,Kec. Sampang,Jl. Wijaya Kusuma No. 02 Sampang,KRANGGAN,69213,08175132381,smpn1spg1950@gmail.com,http://smpn1sampang.sch.id,A,921,470,451,27
20538328,SMA NEGERI 1 SUKOMORO NGANJUK,SMA,NEGERI,Kab. Nganjuk,Kec. Sukomoro,"DS. SUMENGKO, SUKOMORO",SUMENGKO,64481,0358325944,nganjuksmakom@yahoo.co.id,"http://www.sman1-sukomoro,sch.id.",A,920,421,499,27
20501747,SMP NEGERI 3 SIDOARJO,SMP,NEGERI,Kab. Sidoarjo,Kec. Sidoarjo,Jl. Raden Patah No. 95 Sidoarjo,Pucanganom,61217,0318941141,smpnegeri3sda@gmail.com,http://www.smpnegeri3sda.sch.id,A,920,457,463,28
20511924,SMKS PEMBANGUNAN KANDANGAN,SMK,SWASTA,Kab. Kediri,Kec. Kandangan,JL. PARE LAMA NO.39 KANDANGAN,Gedangan,64294,0354326772,smkpembangunankdg_kdr@yahoo.co.id,http://smkpekanda.sch.id,B,918,803,115,21
20551720,UPT SMP NEGERI 2 GANDUSARI,SMP,NEGERI,Kab. Blitar,Kec. Gandusari,Jl. Kawi Nomor 01,GANDUSARI,66187,0342692062,smpgandusari2oke@gmail.com,http://www.spega2kabblitar.sch.id,A,917,447,470,30
20562263,SMP NEGERI 45 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Mulyorejo,Jl. Mulyorejo No. 184 Surabaya,MULYOREJO,60115,0315961481,smpn45surabaya@yahoo.co.id,http://www.smpn45surabaya.com,A,917,492,425,30
20532551,SMP NEGERI 13 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Wonocolo,Jl. Jemursari II Surabaya,Jemursari,60237,0318412412,smpn13surabaya@yahoo.co.id,http://https://smpn13sby.my.id,A,917,457,460,30
20511844,UPTD SMPN 2 Kepung,SMP,NEGERI,Kab. Kediri,Kec. Kepung,Kepung,Kecik,64211,0354392630,smpnegeriduakepung@yahoo.co.id,http://www.smpnduakepung.sch.id,A,916,489,427,27
20504477,SMA NEGERI 1 NGRAHO BOJONEGORO,SMA,NEGERI,Kab. Bojonegoro,Kec. Ngraho,JL. RAYA NGRAHO NO. 60 NGRAHO,kedung bunder,62165,0353591098,smanegeri1ngrahobojonegoro@gmail.com,http://sman1ngraho.sch.id,A,913,406,507,26
20532260,SMAN 6 SURABAYA,SMA,NEGERI,Kota Surabaya,Kec. Genteng,JL. GUBERNUR SURYO 11,Embong Kaliasin,60271,0315345974,smanamsurabaya@yahoo.com,http://www.sman6sby.sch.id,A,913,369,544,26
20579307,SMAS AR-RAUDHAH,SMA,SWASTA,Kab. Bangkalan,Kec. Bangkalan,SEBANEH BANCARAN BANGKALAN,Sebaneh,69112,0817305221,sma_arraudhahbkl@yahoo.co.id,http://,B,912,471,441,26
20525873,SMAN SRONO,SMA,NEGERI,Kab. Banyuwangi,Kec. Srono,JL.Raya Wonosobo Srono,Krajan Baru,68471,0333399111,smaronbwi@yahoo.co.id,http://smansrono.sch.id,A,912,312,600,27
20511939,UPTD SMPN 2 Gurah,SMP,NEGERI,Kab. Kediri,Kec. Gurah,Jl. Raya Turus No. 108,Turus,64181,03547415591,esempeduagurah@ymail.com,http://smpn2gurah.sch.id,A,912,480,432,27
20517480,SMP NEGERI 1 DAMPIT,SMP,NEGERI,Kab. Malang,Kec. Dampit,Jalan Gunungjati No.33,DAMPIT,65181,0341896410,smpn1dampit@gmail.com,http://smpn1dampit.sch.id,A,911,402,509,29
20508523,SMP NEGERI 1 GENENG,SMP,NEGERI,Kab. Ngawi,Kec. Geneng,Ds. Tepas,Tepas,63271,0351746548,smpn1geneng@yahoo.com,http://www.smpn1geneng.blogspot.com,A,911,454,457,27
20529972,SMA NEGERI 1 KALIANGET SUMENEP,SMA,NEGERI,Kab. Sumenep,Kec. Kalianget,JL. BY PASS KERTASADA,,69471,661920,sman_kalianget@yahoo.co.id,http://sman1kalianget.sch.id,A,910,476,434,26
20538396,SMA NEGERI 1 REJOSO NGANJUK,SMA,NEGERI,Kab. Nganjuk,Kec. Rejoso,JL. YOS SUDARSO,Sidokare,64453,0358328799,smajos.rejoso@gmail.com,http://sman1rejoso.sch.id/,A,909,392,517,27
20515520,SMP ISLAM SUNAN GUNUNG JATI,SMP,SWASTA,Kab. Tulungagung,Kec. Ngunut,Jalan Raya 1 Gang Pdam Ngunut,,66292,0355396335,smpislamsgjta@yahoo.co.id,,A,909,420,489,30
20532574,SMP NEGERI 32 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Wonokromo,Jl. A.yani 6-8,,60243,0318284225,smpnegeri32.sby@gmail.com,http://smpn32surabaya.sch.id,A,909,461,448,29
20514433,UPT SMP NEGERI 2 SUTOJAYAN,SMP,NEGERI,Kab. Blitar,Kec. Sutojayan,Jl. Raya Barat No. 65,KALIPANG,66172,0342441033,sempedadoyo@yahoo.co.id,http://www.smpn2sutojayan.sch.id,A,908,530,378,30
20549215,SMKN 2 TUREN,SMK,NEGERI,Kab. Malang,Kec. Turen,JL. GATOT SUBROTO 69,-,65175,0341828222,smkn2turenmlg@yahoo.co.id,http://smkn2turen.sch.id,A,908,617,291,31
20515530,SMP N 1 KEDUNGWARU,SMP,NEGERI,Kab. Tulungagung,Kec. Kedungwaru,Jl. Kapten Kasihin No.33,Aneng Joyo,66229,0355321804,smpn.kedungwaru@yahoo.co.id,http://,A,908,466,442,27
20539020,SMP ISLAM SUNAN BEJAGUNG,SMP,SWASTA,Kab. Tuban,Kec. Semanding,Jl. Pangeran Penghulu 09,BEJAGUNG,62381,329739,smpisunanbejagung@gmail.com,http://sunanbejagung.ponpes.id,A,907,441,466,29
20532549,SMP NEGERI 21 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Jambangan,Jl. Jambangan Iv Surabaya,JAMBANGAN,60232,0318281691,smpn21sby@gmail.com,http://www.smpn21sby.sch.id,A,907,471,436,30
20552911,SMKS CENDIKA BANGSA KEPANJEN,SMK,SWASTA,Kab. Malang,Kec. Kepanjen,JL. RAYA MOJOSARI NO.02 KEPANJEN,Mojosari,65163,0341391450,smkcendikabangsa@yahoo.com,http://cendikabangsa.sch.id,B,906,449,457,38
20529913,SMP NEGERI 2 SUMENEP,SMP,NEGERI,Kab. Sumenep,Kec. Kota Sumenep,Jl. Payudan Barat No. 9,Pabian,69411,0328662572,smpn2_sumenep@yahoo.com,http://www.smpn2sumenep.sch.id,A,906,508,398,30
20549504,SMKS ROUDLOTUN NASYIIN,SMK,SWASTA,Kab. Mojokerto,Kec. Kemlagi,Jl. Pendidikan No.05,Beratkulon,61353,0321362569,smkronas@gmail.com,http://smkronas.sch.id,B,905,682,223,28
20510703,SMP NEGERI 2 PONOROGO,SMP,NEGERI,Kab. Ponorogo,Kec. Ponorogo,Jl.Basuki Rachmad 44,Krajan,63419,0352481258,info@smpn2ponorogo.sch.id,http://www.smpn2ponorogo.sch.id,A,905,434,471,28
20505013,SMA NEGERI 1 RENGEL TUBAN,SMA,NEGERI,Kab. Tuban,Kec. Rengel,JL. RAYA BANJARAGUNG RENGEL,NGGUMENG,62371,811061,smanegerirengel@gmail.com,http://smansarengel.sch.id,A,905,346,559,25
20525714,SMP NEGERI 1 PURWOHARJO,SMP,NEGERI,Kab. Banyuwangi,Kec. Purwoharjo,Jl. Dr.  Soetomo Jatirejo Purwoharjo,JATIMULYO,68483,,smpn1pwj@gmail.com,http://smpn1pwj.sch.id/,A,904,405,499,25
20510756,SMP NEGERI 1 PONOROGO,SMP,NEGERI,Kab. Ponorogo,Kec. Ponorogo,Jl. HOS. Cokroaminoto No. 82,Bangunsari,63419,0352481670,info@smpn1-pon.sch.id,http://www.smpn1-pon.sch.id,A,904,441,463,27
20505122,UPT SMP NEGERI 1 PALANG,SMP,NEGERI,Kab. Tuban,Kec. Palang,Jl. Gresik No. 1  Palang - Tuban,Kedaton,62391,0356323081,smpn1palang@yahoo.co.id,http://smpnsatupalangtuban.sch.id,A,904,477,427,27
20523891,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 3 JEMBER,SMP,NEGERI,Kab. Jember,Kec. Sumbersari,JALAN JAWA NOMOR 8,KRAJAN,68121,0331335334,info@uptdsmpn3jember.sch.id,http://www.smpn3jember.sch.id,A,902,442,460,27
70011859,SMP Azzahir Ploso,SMP,SWASTA,Kab. Kediri,Kec. Mojo,Ds. Ploso Kec. Mojo,Ploso,64162,03547475742,smp.azzahir@gmail.com,http://,A,902,362,540,29
20517749,SMKS PGRI SUMBER MANJING,SMK,SWASTA,Kab. Malang,Kec. Sumber Manjing Wetan,JL. RAYA SUMBERMANJING WETAN,Argotirto,65176,0341871787,smekaris.official@gmail.com,http://https://smekaris.sch.id/,B,902,469,433,26
20503385,SMP BUDI UTOMO PERAK,SMP,SWASTA,Kab. Jombang,Kec. Perak,Jl. Masjid Luhur Nurhasan Gadingmangu,Gadingmangu,61461,0321868379,smpbu.gama@gmail.com,http://www.smpbudiutomoperak.sch.id/,A,901,462,439,28
20509320,SMAN 1 KARAS,SMA,NEGERI,Kab. Magetan,Kec. Karas,JL. RAYA KENDAL,-,63396,0351868800,sman1karas@yahoo.co.id,http://sma1karas.sch.id,A,901,325,576,26
20515532,SMP NEGERI 1 KALIDAWIR,SMP,NEGERI,Kab. Tulungagung,Kec. Kalidawir,Jl. Mawar Kalidawir,Nganggrek,66281,0355591082,smpn1kalidawir@gmail.com,http://,A,901,442,459,27
20525592,SMKS PGRI 1 GIRI,SMK,SWASTA,Kab. Banyuwangi,Kec. Giri,JL. SIMPANG GAJAH MADA,Cungking,68425,0333422546,smeapgri1giri@gmail.com,https://smkpgri1giri.sch.id/,A,897,254,643,33
20517489,SMP NEGERI 1 TUMPANG,SMP,NEGERI,Kab. Malang,Kec. Tumpang,JL. RAYA MALANGSUKO NO. 22,Malangsuko,65156,0341787263,smpntumpang1@gmail.com,http://smpn1tumpang.sch.id/,A,897,392,505,28
